"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83054";"SANTA CECÍLIA";"83054";"SANTA CECÍLIA";"51";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000128";"UNIDOS POR SANTA CECÍLIA I";"PP / PTB / PR / DEM / PV / PSDB / PSD";"N";"325";"14"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80373";"AURORA";"80373";"AURORA";"102";"11";"Prefeito";"Coligação";"11";"PP";"Partido Progressista";"240000001131";"RESPEITO PELO POVO E PELO QUE É DO POVO";"PP / PSC / PR / PSD";"N";"1971";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82651";"PORTO BELO";"82651";"PORTO BELO";"91";"11";"Prefeito";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000540";"PORTO BELO PARA TODOS (PREFEITO/VICE)";"PRB / PP / PT / DEM / PV / PEN / PRP";"N";"4117";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80020";"IPORÃ DO OESTE";"80020";"IPORÃ DO OESTE";"40";"11";"Prefeito";"Partido isolado";"55";"PSD";"Partido Social Democrático";"240000000719";"PARTIDO ISOLADO";"PSD";"N";"1517";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82791";"QUILOMBO";"82791";"QUILOMBO";"78";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000001070";"QUILOMBO QUER MAIS E MELHOR";"PMDB / DEM / PRB / PR";"N";"251";"13"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80578";"CAÇADOR";"80578";"CAÇADOR";"6";"11";"Prefeito";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000000278";"Juntos por Caçador";"PTB / PSB / PC do B / PR";"N";"4682";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82392";"PAPANDUVA";"82392";"PAPANDUVA";"81";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000001223";"COLIGAÇÃO PMDB - PTB [Papanduva]";"PMDB / PTB";"N";"129";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83496";"SOMBRIO";"83496";"SOMBRIO";"54";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000195";"SOMBRIO PARA AS PESSOAS";"PP / PSD / PT / PPS / PROS / SD";"N";"4832";"354"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82511";"BALNEÁRIO PIÇARRAS";"82511";"BALNEÁRIO PIÇARRAS";"68";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000000734";"AGORA É A HORA DE UM NOVO TEMPO";"PMDB / PT / PSB";"N";"311";"1"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81469";"BOM JESUS DO OESTE";"81469";"BOM JESUS DO OESTE";"66";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000197";"RENOVAR PARA CRESCER";"PSD / PSDB / PP / PR";"N";"250";"14"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80934";"CURITIBANOS";"80934";"CURITIBANOS";"11";"13";"Vereador";"Coligação";"20";"PSC";"Partido Social Cristão";"240000000181";"FORÇA E RENOVAÇÃO";"PRB / PPS / PSC / PSDB / DEM";"N";"256";"19"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"105";"13";"Vereador";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"240000000451";"NO RUMO CERTO";"PC do B / PV / PSC / PT do B";"N";"621";"23"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80551";"BRUSQUE";"80551";"BRUSQUE";"86";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000885";"PMDB - PPS";"PMDB / PPS";"N";"5209";"85"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80977";"DIONÍSIO CERQUEIRA";"80977";"DIONÍSIO CERQUEIRA";"50";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000345";"As pessoas em primeiro lugar";"PMDB / PR / PP / DEM / PPS / PDT";"N";"5305";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82953";"RIO NEGRINHO";"82953";"RIO NEGRINHO";"74";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000001206";"SALVE RIO NEGRINHO";"PSD / PTC";"N";"4448";"61"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81990";"MAFRA";"81990";"MAFRA";"22";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000000757";"MAFRA EM FRENTE";"PSDB / PSB";"N";"4403";"60"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83933";"TIMBÉ DO SUL";"83933";"TIMBÉ DO SUL";"42";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000173";"UNIÃO POR TIMBE DO SUL";"PSD / PSDB / PP";"N";"455";"10"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81507";"SANTA TEREZINHA DO PROGRESSO";"81507";"SANTA TEREZINHA DO PROGRESSO";"69";"11";"Prefeito";"Coligação";"25";"DEM";"Democratas";"240000000895";"SOMOS TODOS SANTA TEREZINHA DO PROGRESSO";"PR / DEM / PSDB / PSB / PSD";"N";"962";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81140";"JARDINÓPOLIS";"81140";"JARDINÓPOLIS";"94";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000114";"JUNTOS PARA O DESENVOLVIMENTO DE JARDINÓPOLIS";"PP / PMDB / PR";"N";"389";"16"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82058";"MARAVILHA";"82058";"MARAVILHA";"58";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000874";"TODOS SOMOS MARAVILHA";"PP / PTB / PSD / PT / PSDB / DEM";"N";"1587";"23"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81850";"LAGUNA";"81850";"LAGUNA";"20";"13";"Vereador";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"240000000889";"Reconstruindo Laguna";"PT / PDT / PR";"N";"743";"43"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80306";"COCAL DO SUL";"80306";"COCAL DO SUL";"34";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000209";"COLIGAÇÃO PDT-PSD";"PDT / PSD";"N";"753";"12"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81990";"MAFRA";"81990";"MAFRA";"22";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"240000000737";"PARTIDO ISOLADO";"PDT";"N";"5260";"124"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82619";"PONTE ALTA";"82619";"PONTE ALTA";"11";"13";"Vereador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000000096";"MUDA PONTE ALTA";"PRB / PSD";"N";"168";"25"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82910";"RIO DO SUL";"82910";"RIO DO SUL";"26";"13";"Vereador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000001151";"Unidos por um novo caminho";"PSDB / PP / DEM / PRB";"N";"868";"41"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"96";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000307";"PARTIDO ISOLADO";"PSDB";"N";"2296";"327"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"95";"13";"Vereador";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"240000000519";"JOINVILLE AINDA MELHOR";"PROS / PTC / PTB";"N";"1854";"17"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81221";"BELA VISTA DO TOLDO";"81221";"BELA VISTA DO TOLDO";"8";"13";"Vereador";"Coligação";"20";"PSC";"Partido Social Cristão";"240000000735";"PSDB/PR/PSC";"PR / PSDB / PSC";"N";"263";"2"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81396";"ILHOTA";"81396";"ILHOTA";"64";"13";"Vereador";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"240000001086";"Por Amor A Ilhota";"PT / PDT / PSD / PRP";"N";"367";"20"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80985";"BOMBINHAS";"80985";"BOMBINHAS";"91";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000370";"TODOS POR BOMBINHAS";"PTB / PMDB / PPS / DEM / PSDC / PSL / PSD";"N";"433";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81930";"LEOBERTO LEAL";"81930";"LEOBERTO LEAL";"39";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000000608";"LEOBERTO LEAL SEGUINDO EM FRENTE";"PT / PMDB / DEM / PSD";"N";"0";"1"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81213";"GRAVATAL";"81213";"GRAVATAL";"99";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000866";"PSDB-PR";"PSDB / PR";"N";"22";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"96";"13";"Vereador";"Partido isolado";"11";"PP";"Partido Progressista";"240000000583";"PARTIDO ISOLADO";"PP";"N";"3321";"104"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"105";"13";"Vereador";"Partido isolado";"11";"PP";"Partido Progressista";"240000000583";"PARTIDO ISOLADO";"PP";"N";"1833";"85"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81000";"SANGÃO";"81000";"SANGÃO";"33";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000681";"SANGÃO PODE MAIS";"PMDB / PSDB / PSB / PSD";"N";"2521";"113"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81167";"ERMO";"81167";"ERMO";"42";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000000202";"PARA ERMO VOLTAR A CRESCER";"PTB / PSDB / PSB";"N";"458";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81523";"SALTINHO";"81523";"SALTINHO";"69";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000686";"PRA FRENTE SALTINHO";"PMDB / PSD / PP / DEM / PSDB";"N";"288";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80810";"CHAPECÓ";"80810";"CHAPECÓ";"94";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000679";"MAIS CHAPECÓ";"PP / PSL / PROS / PMN / SD / PEN";"N";"6894";"198"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80837";"CONCÓRDIA";"80837";"CONCÓRDIA";"9";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000150";"CONCÓRDIA SOMOS TODOS NÓS";"PSDB / PR / PP / PSB / PSDC";"N";"4844";"81"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81590";"ITAIÓPOLIS";"81590";"ITAIÓPOLIS";"38";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000760";"SOMOS TODOS POR ITAIOPOLIS";"PP / PRB";"N";"2041";"167"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81450";"IMBUIA";"81450";"IMBUIA";"39";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000078";"A PRIORIDADE É VOCÊ IMBUIENSE";"PP / PMDB / PT / PSD";"N";"2052";"77"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81370";"IÇARA";"81370";"IÇARA";"79";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000591";"PRA FAZER DIFERENTE";"PRB / PP / PTB / PSB";"N";"4861";"472"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82937";"RIO FORTUNA";"82937";"RIO FORTUNA";"44";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000219";"PMDB-PPS";"PMDB / PPS";"N";"1887";"65"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"96";"13";"Vereador";"Coligação";"77";"SD";"Solidariedade";"240000000308";"JUNTOS POR JOINVILLE";"SD / PSL / PRB";"N";"3276";"28"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80306";"COCAL DO SUL";"80306";"COCAL DO SUL";"34";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000001216";"PMDB/PCdoB/PRB/DEM";"PMDB / PC do B / PRB / DEM";"N";"352";"4"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80390";"BALNEÁRIO CAMBORIÚ";"80390";"BALNEÁRIO CAMBORIÚ";"103";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001306";"FÉ, COMPROMISSO E TRABALHO PARA BC SEGUIR EM FRENTE";"PMDB / DEM";"N";"3374";"95"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"96";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000000516";"JUNTOS POR UMA NOVA JOINVILLE";"PSB / PMB";"N";"7084";"62"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81051";"FLORIANÓPOLIS";"81051";"FLORIANÓPOLIS";"101";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000001123";"FLORIANÓPOLIS COM INTELIGÊNCIA E CORAÇÃO";"PSL / PSB / PHS / PROS / PMB";"N";"3483";"166"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"19";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000000309";"AVANÇA JOINVILLE";"PTN / PPS / DEM";"N";"370";"39"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81728";"BALNEÁRIO ARROIO DO SILVA";"81728";"BALNEÁRIO ARROIO DO SILVA";"1";"13";"Vereador";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"240000000649";"JUNTOS FAREMOS A DIFERENÇA";"PMDB / PC do B / SD / PSB / PDT / DEM";"N";"111";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81728";"BALNEÁRIO ARROIO DO SILVA";"81728";"BALNEÁRIO ARROIO DO SILVA";"1";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000000649";"JUNTOS FAREMOS A DIFERENÇA";"PMDB / PC do B / SD / PSB / PDT / DEM";"N";"0";"5"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80241";"SANTA ROSA DO SUL";"80241";"SANTA ROSA DO SUL";"54";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000001316";"JUNTOS POR SANTA ROSA DO SUL";"PSD / PT / PROS";"N";"193";"4"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81671";"ITUPORANGA";"81671";"ITUPORANGA";"39";"13";"Vereador";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"240000000560";"TEMPO NOVO COM A FORÇA DO POVO";"PMDB / PSB / PSC / DEM / PTN / PRB / PSD";"N";"0";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80373";"AURORA";"80373";"AURORA";"102";"11";"Prefeito";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000725";"PARTIDO ISOLADO";"PMDB";"N";"2350";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82333";"PALHOÇA";"82333";"PALHOÇA";"24";"11";"Prefeito";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000001296";"MUDANDO DE VERDADE";"PRB / PTB / PSDB / PRP";"N";"7998";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81051";"FLORIANÓPOLIS";"81051";"FLORIANÓPOLIS";"101";"13";"Vereador";"Coligação";"54";"PPL";"Partido Pátria Livre";"240000000238";"PTB - DEM - PPL - PTN - SD";"DEM / PTB / SD / PTN / PPL";"N";"138";"12"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81051";"FLORIANÓPOLIS";"81051";"FLORIANÓPOLIS";"100";"13";"Vereador";"Coligação";"54";"PPL";"Partido Pátria Livre";"240000000238";"PTB - DEM - PPL - PTN - SD";"DEM / PTB / SD / PTN / PPL";"N";"166";"17"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80780";"SÃO MIGUEL DA BOA VISTA";"80780";"SÃO MIGUEL DA BOA VISTA";"58";"11";"Prefeito";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000611";"MUDANÇA COM DEDICAÇÃO E MORALIDADE";"PP / PMDB / DEM / PPS";"N";"504";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80535";"BRAÇO DO NORTE";"80535";"BRAÇO DO NORTE";"44";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000923";"INOVANDO COM EXPERIÊNCIA";"PTB / PSB / PPS / PDT / PMDB";"N";"7035";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82414";"PAULO LOPES";"82414";"PAULO LOPES";"24";"11";"Prefeito";"Coligação";"11";"PP";"Partido Progressista";"240000000364";"AS PESSOAS EM PRIMEIRO LUGAR";"PP / PRB / PSDB / PSD / PSB";"N";"3546";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81990";"MAFRA";"81990";"MAFRA";"22";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000191";"MAFRA NÃO PODE PARAR!";"PSD / PMDB / PSDB / PTB / PRB / PPS / PSC / PSB / DEM / PDT";"N";"27558";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80250";"ARAQUARI";"80250";"ARAQUARI";"27";"13";"Vereador";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000738";"PMDB PPS e PCdoB";"PMDB / PPS / PC do B";"N";"671";"13"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81396";"ILHOTA";"81396";"ILHOTA";"64";"11";"Prefeito";"Coligação";"11";"PP";"Partido Progressista";"240000001067";"Avante Ihota";"PP / PDT / PSD / PT / PRP";"N";"3092";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81779";"JOAÇABA";"81779";"JOAÇABA";"18";"13";"Vereador";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"240000000701";"Coragem para mudar";"PSB / PROS / PPS / PMB";"N";"0";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81833";"LAGES";"81833";"LAGES";"21";"13";"Vereador";"Coligação";"77";"SD";"Solidariedade";"240000000565";"PROJETO VITÓRIA";"PTN / PRP / SD / PV / PC do B";"N";"0";"12"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"19";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000546";"JUNTOS NO RUMO CERTO";"PMDB / PV / PC do B / PT do B / PSC / PTC / PROS / PTB";"N";"38449";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83356";"SÃO LUDGERO";"83356";"SÃO LUDGERO";"44";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001210";"PRA FRENTE SAO LUDGERO";"PMDB / PR / PSB / PRB / PP";"N";"5841";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81990";"MAFRA";"81990";"MAFRA";"22";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000001331";"MAFRA PODE MAIS";"PR / PC do B / SD";"N";"1479";"49"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80772";"CATANDUVAS";"80772";"CATANDUVAS";"18";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000532";"Unidos por Catanduvas";"PMDB / PR / PPS";"N";"1888";"119"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80632";"CAMPO ALEGRE";"80632";"CAMPO ALEGRE";"30";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000001344";"JUNTOS DE NOVO COM A FORÇA DO POVO 1";"DEM / PSD";"N";"1641";"33"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80896";"CRICIÚMA";"80896";"CRICIÚMA";"92";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000108";"SOMOS TODOS CRICIÚMA";"PSDB / SD / DEM / PV";"N";"9082";"1310"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80896";"CRICIÚMA";"80896";"CRICIÚMA";"10";"13";"Vereador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000000580";"PR-PRB-PTdoB-PMB-PSDC-PTC-PPS-PSL-PEN-PRP";"PR / PRB / PT do B / PMB / PSDC / PTC / PPS / PSL / PEN / PRP";"N";"979";"57"
